date,OT
2025-01-30 00:04:00,6683.283333
2025-01-30 00:05:00,6760.2
2025-01-30 00:06:00,6785.783333
2025-01-30 00:07:00,6778.4
2025-01-30 00:08:00,6781.616667
2025-01-30 00:09:00,6784.35
2025-01-30 00:10:00,6808.083333
2025-01-30 00:11:00,6862.816667
2025-01-30 00:12:00,6843.3
2025-01-30 00:13:00,6859.366667
2025-01-30 00:14:00,6823.25
2025-01-30 00:15:00,6837.216667
2025-01-30 00:16:00,6871.65
2025-01-30 00:17:00,6882.866667
2025-01-30 00:18:00,6899.533333
2025-01-30 00:19:00,6887.166667
2025-01-30 00:20:00,6885.4
2025-01-30 00:21:00,6924.983333
2025-01-30 00:22:00,6943.083333
2025-01-30 00:23:00,6965.183333
2025-01-30 00:24:00,7023.366667
2025-01-30 00:25:00,7092.633333
2025-01-30 00:26:00,7106.8
2025-01-30 00:27:00,7111.416667
2025-01-30 00:28:00,7152.45
2025-01-30 00:29:00,7202.516667
2025-01-30 00:30:00,7261.983333
2025-01-30 00:31:00,7309.683333
2025-01-30 00:32:00,7321.85
2025-01-30 00:33:00,7358.766667
2025-01-30 00:34:00,7364.316667
2025-01-30 00:35:00,7403.166667
2025-01-30 00:36:00,7439.65
2025-01-30 00:37:00,7433.383333
2025-01-30 00:38:00,7471.166667
2025-01-30 00:39:00,7485.316667
2025-01-30 00:40:00,7493.866667
2025-01-30 00:41:00,7535.866667
2025-01-30 00:42:00,7522.466667
2025-01-30 00:43:00,7517.466667
2025-01-30 00:44:00,7543.266667
2025-01-30 00:45:00,7569.716667
2025-01-30 00:46:00,7592.766667
2025-01-30 00:47:00,7615.233333
2025-01-30 00:48:00,7674.666667
2025-01-30 00:49:00,7708.333333
2025-01-30 00:50:00,7758.183333
2025-01-30 00:51:00,7770.2
2025-01-30 00:52:00,7852.933333
2025-01-30 00:53:00,7864.116667
2025-01-30 00:54:00,7904.116667
2025-01-30 00:55:00,7941.2
2025-01-30 00:56:00,7999.416667
2025-01-30 00:57:00,8030.816667
2025-01-30 00:58:00,8053.583333
2025-01-30 00:59:00,8067.733333
2025-01-30 01:00:00,8110.433333
2025-01-30 01:01:00,8114.233333
2025-01-30 01:02:00,8119.133333
2025-01-30 01:03:00,8071.633333
2025-01-30 01:04:00,8089.383333
2025-01-30 01:05:00,8104.383333
2025-01-30 01:06:00,8106.216667
2025-01-30 01:07:00,8083.916667
2025-01-30 01:08:00,8095.45
2025-01-30 01:09:00,8089.033333
2025-01-30 01:10:00,8104.45
2025-01-30 01:11:00,8140.033333
2025-01-30 01:12:00,8172.8
2025-01-30 01:13:00,8214.566667
2025-01-30 01:14:00,8262.633333
2025-01-30 01:15:00,8300.333333
2025-01-30 01:16:00,8337.666667
2025-01-30 01:17:00,8369.666667
2025-01-30 01:18:00,8452.5
2025-01-30 01:19:00,8481.833333
2025-01-30 01:20:00,8501.3
2025-01-30 01:21:00,8557.716667
2025-01-30 01:22:00,8609.483333
2025-01-30 01:23:00,8616.716667
2025-01-30 01:24:00,8644.05
2025-01-30 01:25:00,8641.566667
2025-01-30 01:26:00,8651.25
2025-01-30 01:27:00,8625.633333
2025-01-30 01:28:00,8657.05
2025-01-30 01:29:00,8670.033333
2025-01-30 01:30:00,8681.966667
2025-01-30 01:31:00,8685.516667
2025-01-30 01:32:00,8684.716667
2025-01-30 01:33:00,8695.516667
2025-01-30 01:34:00,8712.033333
2025-01-30 01:35:00,8737.15
2025-01-30 01:36:00,8763.233333
2025-01-30 01:37:00,8808.283333
2025-01-30 01:38:00,8869.883333
2025-01-30 01:39:00,8891.383333
2025-01-30 01:40:00,8913.95
2025-01-30 01:41:00,8969.116667
2025-01-30 01:42:00,9016.15
2025-01-30 01:43:00,9038.283333
2025-01-30 01:44:00,9068.533333
2025-01-30 01:45:00,9096.95
2025-01-30 01:46:00,9136.416667
2025-01-30 01:47:00,9141.75
2025-01-30 01:48:00,9118.45
2025-01-30 01:49:00,9168.516667
2025-01-30 01:50:00,9182.233333
2025-01-30 01:51:00,9203.966667
2025-01-30 01:52:00,9226.733333
2025-01-30 01:53:00,9221.533333
2025-01-30 01:54:00,9237.4
2025-01-30 01:55:00,9249.35
2025-01-30 01:56:00,9244.016667
2025-01-30 01:57:00,9264.85
2025-01-30 01:58:00,9253.516667
2025-01-30 01:59:00,9278.633333
2025-01-30 02:00:00,9309.516667
2025-01-30 02:01:00,7746.7
2025-01-30 02:02:00,6454.483333
2025-01-30 02:03:00,6370.283333
2025-01-30 02:04:00,6296.516667
2025-01-30 02:05:00,6244.966667
2025-01-30 02:06:00,6226.533333
2025-01-30 02:07:00,6168.216667
2025-01-30 02:08:00,6130.783333
2025-01-30 02:09:00,6096.983333
2025-01-30 02:10:00,6041.183333
2025-01-30 02:11:00,5966.033333
2025-01-30 02:12:00,5901.066667
2025-01-30 02:13:00,5841.416667
2025-01-30 02:14:00,5814.6
2025-01-30 02:15:00,5777.95
2025-01-30 02:16:00,5704.583333
2025-01-30 02:17:00,5687.666667
2025-01-30 02:18:00,5652.483333
2025-01-30 02:19:00,5638.783333
2025-01-30 02:20:00,5653.65
2025-01-30 02:21:00,5641.283333
2025-01-30 02:22:00,5660.283333
2025-01-30 02:23:00,5657.466667
2025-01-30 02:24:00,5671.066667
2025-01-30 02:25:00,5648.433333
2025-01-30 02:26:00,5657.566667
2025-01-30 02:27:00,5697.183333
2025-01-30 02:28:00,5694.85
2025-01-30 02:29:00,5664.566667
2025-01-30 02:30:00,5688.866667
2025-01-30 02:31:00,5682.8
2025-01-30 02:32:00,5678.0
2025-01-30 02:33:00,5696.466667
2025-01-30 02:34:00,5729.766667
2025-01-30 02:35:00,5735.283333
2025-01-30 02:36:00,5750.25
2025-01-30 02:37:00,5766.583333
2025-01-30 02:38:00,5783.533333
2025-01-30 02:39:00,5808.933333
2025-01-30 02:40:00,5808.383333
2025-01-30 02:41:00,5828.933333
2025-01-30 02:42:00,5847.016667
2025-01-30 02:43:00,5848.5
2025-01-30 02:44:00,5862.866667
2025-01-30 02:45:00,5853.8
2025-01-30 02:46:00,5888.333333
2025-01-30 02:47:00,5899.516667
2025-01-30 02:48:00,5896.0
2025-01-30 02:49:00,5913.183333
2025-01-30 02:50:00,5939.216667
2025-01-30 02:51:00,5954.633333
2025-01-30 02:52:00,5983.266667
2025-01-30 02:53:00,5978.833333
2025-01-30 02:54:00,6016.6
2025-01-30 02:55:00,6046.15
2025-01-30 02:56:00,6056.216667
2025-01-30 02:57:00,6087.233333
2025-01-30 02:58:00,6117.966667
2025-01-30 02:59:00,6129.483333
2025-01-30 03:00:00,6151.95
2025-01-30 03:01:00,6171.283333
2025-01-30 03:02:00,6141.033333
2025-01-30 03:03:00,6120.016667
2025-01-30 03:04:00,6140.8
2025-01-30 03:05:00,6146.716667
2025-01-30 03:06:00,6178.316667
2025-01-30 03:07:00,6199.416667
2025-01-30 03:08:00,6208.0
2025-01-30 03:09:00,6240.483333
2025-01-30 03:10:00,6269.3
2025-01-30 03:11:00,6280.183333
2025-01-30 03:12:00,6292.266667
2025-01-30 03:13:00,6316.8
2025-01-30 03:14:00,6336.766667
2025-01-30 03:15:00,6337.033333
2025-01-30 03:16:00,6393.116667
2025-01-30 03:17:00,6417.583333
2025-01-30 03:18:00,6441.183333
2025-01-30 03:19:00,6455.366667
2025-01-30 03:20:00,6456.516667
2025-01-30 03:21:00,6483.3
2025-01-30 03:22:00,6513.783333
2025-01-30 03:23:00,6509.066667
2025-01-30 03:24:00,6534.966667
2025-01-30 03:25:00,6547.783333
2025-01-30 03:26:00,6556.9
2025-01-30 03:27:00,6585.883333
2025-01-30 03:28:00,6569.683333
2025-01-30 03:29:00,6591.633333
2025-01-30 03:30:00,6590.9
2025-01-30 03:31:00,6612.1
2025-01-30 03:32:00,6625.5
2025-01-30 03:33:00,6646.433333
2025-01-30 03:34:00,6681.466667
2025-01-30 03:35:00,6692.616667
2025-01-30 03:36:00,6707.966667
2025-01-30 03:37:00,6721.716667
2025-01-30 03:38:00,6760.583333
2025-01-30 03:39:00,6759.85
2025-01-30 03:40:00,6766.1
2025-01-30 03:41:00,6777.666667
2025-01-30 03:42:00,6785.516667
2025-01-30 03:43:00,6792.683333
2025-01-30 03:44:00,6828.65
2025-01-30 03:45:00,6833.733333
2025-01-30 03:46:00,6800.15
2025-01-30 03:47:00,6824.266667
2025-01-30 03:48:00,6806.716667
2025-01-30 03:49:00,6831.483333
2025-01-30 03:50:00,6847.25
2025-01-30 03:51:00,6870.033333
2025-01-30 03:52:00,6938.516667
2025-01-30 03:53:00,6974.45
2025-01-30 03:54:00,7009.166667
2025-01-30 03:55:00,7022.383333
2025-01-30 03:56:00,7022.283333
2025-01-30 03:57:00,7029.2
2025-01-30 03:58:00,7041.75
2025-01-30 03:59:00,7065.466667
2025-01-30 04:00:00,7106.116667
2025-01-30 04:01:00,7122.216667
2025-01-30 04:02:00,7146.45
2025-01-30 04:03:00,7098.183333
2025-01-30 04:04:00,7058.716667
2025-01-30 04:05:00,7028.233333
2025-01-30 04:06:00,6962.35
2025-01-30 04:07:00,6907.016667
2025-01-30 04:08:00,6828.55
2025-01-30 04:09:00,6809.016667
2025-01-30 04:10:00,6803.616667
2025-01-30 04:11:00,6816.45
2025-01-30 04:12:00,6821.466667
2025-01-30 04:13:00,6836.266667
2025-01-30 04:14:00,6820.7
2025-01-30 04:15:00,6853.983333
2025-01-30 04:16:00,6848.783333
2025-01-30 04:17:00,6853.25
2025-01-30 04:18:00,6870.35
2025-01-30 04:19:00,6912.666667
2025-01-30 04:20:00,6906.383333
2025-01-30 04:21:00,6926.416667
2025-01-30 04:22:00,6929.416667
2025-01-30 04:23:00,6949.533333
2025-01-30 04:24:00,6942.183333
2025-01-30 04:25:00,6952.816667
2025-01-30 04:26:00,6972.183333
2025-01-30 04:27:00,7007.616667
2025-01-30 04:28:00,7006.316667
2025-01-30 04:29:00,7049.1
2025-01-30 04:30:00,7097.983333
2025-01-30 04:31:00,7129.0
2025-01-30 04:32:00,7156.516667
2025-01-30 04:33:00,7184.116667
2025-01-30 04:34:00,7246.116667
2025-01-30 04:35:00,7272.683333
2025-01-30 04:36:00,7320.066667
2025-01-30 04:37:00,7331.633333
2025-01-30 04:38:00,7400.5
2025-01-30 04:39:00,7410.9
2025-01-30 04:40:00,7424.283333
2025-01-30 04:41:00,7436.283333
2025-01-30 04:42:00,7447.433333
2025-01-30 04:43:00,7442.883333
2025-01-30 04:44:00,7481.783333
2025-01-30 04:45:00,7488.766667
2025-01-30 04:46:00,7515.716667
2025-01-30 04:47:00,7495.366667
2025-01-30 04:48:00,7502.6
2025-01-30 04:49:00,7525.433333
2025-01-30 04:50:00,7519.15
2025-01-30 04:51:00,7553.283333
2025-01-30 04:52:00,7616.0
2025-01-30 04:53:00,7603.2
2025-01-30 04:54:00,7619.183333
2025-01-30 04:55:00,7640.416667
2025-01-30 04:56:00,7702.916667
2025-01-30 04:57:00,7669.633333
2025-01-30 04:58:00,7683.816667
2025-01-30 04:59:00,7725.5
2025-01-30 05:00:00,7757.233333
2025-01-30 05:01:00,7781.966667
2025-01-30 05:02:00,7835.333333
2025-01-30 05:03:00,7843.816667
2025-01-30 05:04:00,7849.75
2025-01-30 05:05:00,7852.033333
2025-01-30 05:06:00,7880.966667
2025-01-30 05:07:00,7928.55
2025-01-30 05:08:00,7953.016667
2025-01-30 05:09:00,7954.966667
2025-01-30 05:10:00,7983.033333
2025-01-30 05:11:00,8021.483333
2025-01-30 05:12:00,8040.383333
2025-01-30 05:13:00,8070.366667
2025-01-30 05:14:00,8099.266667
2025-01-30 05:15:00,8147.883333
2025-01-30 05:16:00,8130.533333
2025-01-30 05:17:00,8127.0
2025-01-30 05:18:00,8170.516667
2025-01-30 05:19:00,8171.383333
2025-01-30 05:20:00,8174.25
2025-01-30 05:21:00,8178.633333
2025-01-30 05:22:00,8226.583333
2025-01-30 05:23:00,8234.55
2025-01-30 05:24:00,8262.283333
2025-01-30 05:25:00,8291.316667
2025-01-30 05:26:00,8314.683333
2025-01-30 05:27:00,8321.066667
2025-01-30 05:28:00,8369.033333
2025-01-30 05:29:00,8394.216667
2025-01-30 05:30:00,8399.666667
2025-01-30 05:31:00,8409.55
2025-01-30 05:32:00,8474.65
2025-01-30 05:33:00,8475.733333
2025-01-30 05:34:00,8529.266667
2025-01-30 05:35:00,8531.383333
2025-01-30 05:36:00,8553.083333
2025-01-30 05:37:00,8590.45
2025-01-30 05:38:00,8586.366667
2025-01-30 05:39:00,8588.216667
2025-01-30 05:40:00,8614.833333
2025-01-30 05:41:00,8611.416667
2025-01-30 05:42:00,8648.666667
2025-01-30 05:43:00,8631.133333
2025-01-30 05:44:00,8638.65
2025-01-30 05:45:00,8653.483333
2025-01-30 05:46:00,8640.066667
2025-01-30 05:47:00,8673.583333
2025-01-30 05:48:00,8694.15
2025-01-30 05:49:00,8655.766667
2025-01-30 05:50:00,8591.166667
2025-01-30 05:51:00,8549.866667
2025-01-30 05:52:00,8467.183333
2025-01-30 05:53:00,8439.916667
2025-01-30 05:54:00,8363.533333
2025-01-30 05:55:00,8313.766667
2025-01-30 05:56:00,8257.016667
2025-01-30 05:57:00,8246.733333
2025-01-30 05:58:00,8218.2
2025-01-30 05:59:00,8229.4
2025-01-30 06:00:00,8215.2
2025-01-30 06:01:00,8207.75
2025-01-30 06:02:00,8194.583333
2025-01-30 06:03:00,8193.016667
2025-01-30 06:04:00,8201.95
2025-01-30 06:05:00,8182.2
2025-01-30 06:06:00,8211.283333
2025-01-30 06:07:00,8216.9
2025-01-30 06:08:00,8213.7
2025-01-30 06:09:00,8212.3
2025-01-30 06:10:00,8250.6
2025-01-30 06:11:00,8208.166667
2025-01-30 06:12:00,8215.8
2025-01-30 06:13:00,8251.916667
2025-01-30 06:14:00,8253.116667
2025-01-30 06:15:00,8289.766667
2025-01-30 06:16:00,8269.716667
2025-01-30 06:17:00,8301.733333
2025-01-30 06:18:00,8308.733333
2025-01-30 06:19:00,8288.966667
2025-01-30 06:20:00,8305.633333
2025-01-30 06:21:00,8334.833333
2025-01-30 06:22:00,8338.633333
2025-01-30 06:23:00,8365.366667
2025-01-30 06:24:00,8350.9
2025-01-30 06:25:00,8352.733333
2025-01-30 06:26:00,8366.066667
2025-01-30 06:27:00,8365.316667
2025-01-30 06:28:00,8342.083333
2025-01-30 06:29:00,8348.766667
2025-01-30 06:30:00,8343.583333
2025-01-30 06:31:00,8377.016667
2025-01-30 06:32:00,8373.516667
2025-01-30 06:33:00,8395.3
2025-01-30 06:34:00,8396.783333
2025-01-30 06:35:00,8385.25
2025-01-30 06:36:00,8411.083333
2025-01-30 06:37:00,8470.633333
2025-01-30 06:38:00,8491.933333
2025-01-30 06:39:00,8483.266667
2025-01-30 06:40:00,8490.766667
2025-01-30 06:41:00,8526.8
2025-01-30 06:42:00,8526.783333
2025-01-30 06:43:00,8603.166667
2025-01-30 06:44:00,8641.233333
2025-01-30 06:45:00,8685.9
2025-01-30 06:46:00,8710.166667
2025-01-30 06:47:00,8782.866667
2025-01-30 06:48:00,8793.233333
2025-01-30 06:49:00,8821.033333
2025-01-30 06:50:00,8850.55
2025-01-30 06:51:00,8843.216667
2025-01-30 06:52:00,8883.6
2025-01-30 06:53:00,8941.766667
2025-01-30 06:54:00,8968.75
2025-01-30 06:55:00,8988.95
2025-01-30 06:56:00,9037.683333
2025-01-30 06:57:00,9077.966667
2025-01-30 06:58:00,9125.133333
2025-01-30 06:59:00,9162.533333
2025-01-30 07:00:00,9187.016667
2025-01-30 07:01:00,9253.25
2025-01-30 07:02:00,9306.85
2025-01-30 07:03:00,9314.0
2025-01-30 07:04:00,9350.516667
2025-01-30 07:05:00,9380.716667
2025-01-30 07:06:00,9438.583333
2025-01-30 07:07:00,9445.133333
2025-01-30 07:08:00,9492.383333
2025-01-30 07:09:00,9527.65
2025-01-30 07:10:00,9546.233333
2025-01-30 07:11:00,9537.25
2025-01-30 07:12:00,9528.916667
2025-01-30 07:13:00,9515.166667
2025-01-30 07:14:00,9507.65
2025-01-30 07:15:00,9494.1
2025-01-30 07:16:00,9537.883333
2025-01-30 07:17:00,9538.566667
2025-01-30 07:18:00,9561.7
2025-01-30 07:19:00,9591.616667
2025-01-30 07:20:00,9588.333333
2025-01-30 07:21:00,9599.516667
2025-01-30 07:22:00,9627.133333
2025-01-30 07:23:00,9683.683333
2025-01-30 07:24:00,9670.883333
2025-01-30 07:25:00,9704.416667
2025-01-30 07:26:00,9747.983333
2025-01-30 07:27:00,9715.216667
2025-01-30 07:28:00,9769.833333
2025-01-30 07:29:00,9773.3
2025-01-30 07:30:00,9797.433333
2025-01-30 07:31:00,9803.366667
2025-01-30 07:32:00,9748.783333
2025-01-30 07:33:00,9662.416667
2025-01-30 07:34:00,9606.5
2025-01-30 07:35:00,9567.716667
2025-01-30 07:36:00,9524.6
2025-01-30 07:37:00,9449.633333
2025-01-30 07:38:00,9404.333333
2025-01-30 07:39:00,9344.266667
2025-01-30 07:40:00,9328.833333
2025-01-30 07:41:00,9318.716667
2025-01-30 07:42:00,9321.016667
2025-01-30 07:43:00,9323.0
2025-01-30 07:44:00,9333.2
2025-01-30 07:45:00,9362.666667
2025-01-30 07:46:00,9343.633333
2025-01-30 07:47:00,9398.366667
2025-01-30 07:48:00,9386.783333
2025-01-30 07:49:00,9426.5
2025-01-30 07:50:00,9499.55
2025-01-30 07:51:00,9502.8
2025-01-30 07:52:00,9541.75
2025-01-30 07:53:00,9551.566667
2025-01-30 07:54:00,9535.283333
2025-01-30 07:55:00,9564.816667
2025-01-30 07:56:00,9567.533333
2025-01-30 07:57:00,9639.1
2025-01-30 07:58:00,9608.966667
2025-01-30 07:59:00,9650.516667
2025-01-30 08:00:00,9662.2
2025-01-30 08:01:00,9682.216667
2025-01-30 08:02:00,9675.65
2025-01-30 08:03:00,9675.3
2025-01-30 08:04:00,9683.433333
2025-01-30 08:05:00,9695.0
2025-01-30 08:06:00,9697.416667
2025-01-30 08:07:00,9715.583333
2025-01-30 08:08:00,9735.25
2025-01-30 08:09:00,9727.05
2025-01-30 08:10:00,9760.2
2025-01-30 08:11:00,9749.233333
2025-01-30 08:12:00,9762.6
2025-01-30 08:13:00,9787.916667
2025-01-30 08:14:00,9793.366667
2025-01-30 08:15:00,9862.016667
2025-01-30 08:16:00,9908.766667
2025-01-30 08:17:00,9929.2
2025-01-30 08:18:00,9918.866667
2025-01-30 08:19:00,10004.95
2025-01-30 08:20:00,10008.78333
2025-01-30 08:21:00,10049.95
2025-01-30 08:22:00,10039.41667
2025-01-30 08:23:00,10067.8
2025-01-30 08:24:00,10106.25
2025-01-30 08:25:00,10192.23333
2025-01-30 08:26:00,10206.86667
2025-01-30 08:27:00,10217.88333
2025-01-30 08:28:00,10231.18333
2025-01-30 08:29:00,10258.01667
2025-01-30 08:30:00,10261.75
2025-01-30 08:31:00,10354.63333
2025-01-30 08:32:00,10414.03333
2025-01-30 08:33:00,10403.71667
2025-01-30 08:34:00,10455.2
2025-01-30 08:35:00,10522.76667
2025-01-30 08:36:00,10537.26667
2025-01-30 08:37:00,10624.28333
2025-01-30 08:38:00,10669.0
2025-01-30 08:39:00,10687.71667
2025-01-30 08:40:00,10679.58333
2025-01-30 08:41:00,10688.55
2025-01-30 08:42:00,10664.41667
2025-01-30 08:43:00,10676.25
2025-01-30 08:44:00,10660.61667
2025-01-30 08:45:00,10677.81667
2025-01-30 08:46:00,10710.13333
2025-01-30 08:47:00,10765.86667
2025-01-30 08:48:00,10815.05
2025-01-30 08:49:00,10868.58333
2025-01-30 08:50:00,10961.31667
2025-01-30 08:51:00,10985.83333
2025-01-30 08:52:00,11043.5
2025-01-30 08:53:00,11078.08333
2025-01-30 08:54:00,11146.06667
2025-01-30 08:55:00,11196.38333
2025-01-30 08:56:00,11192.15
2025-01-30 08:57:00,11254.01667
2025-01-30 08:58:00,11269.33333
2025-01-30 08:59:00,11292.05
2025-01-30 09:00:00,11289.83333
2025-01-30 09:01:00,11341.38333
2025-01-30 09:02:00,11356.88333
2025-01-30 09:03:00,11350.61667
2025-01-30 09:04:00,11393.46667
2025-01-30 09:05:00,11374.58333
2025-01-30 09:06:00,11422.75
2025-01-30 09:07:00,11455.21667
2025-01-30 09:08:00,11429.45
2025-01-30 09:09:00,11480.01667
2025-01-30 09:10:00,11467.3
2025-01-30 09:11:00,11484.03333
2025-01-30 09:12:00,11521.35
2025-01-30 09:13:00,11561.66667
2025-01-30 09:14:00,11601.96667
2025-01-30 09:15:00,11644.48333
2025-01-30 09:16:00,11655.78333
2025-01-30 09:17:00,11632.81667
2025-01-30 09:18:00,11507.15
2025-01-30 09:19:00,11417.11667
2025-01-30 09:20:00,11343.03333
2025-01-30 09:21:00,11232.23333
2025-01-30 09:22:00,11162.6
2025-01-30 09:23:00,11112.0
2025-01-30 09:24:00,11037.03333
2025-01-30 09:25:00,11008.3
2025-01-30 09:26:00,10944.68333
2025-01-30 09:27:00,10905.98333
2025-01-30 09:28:00,10869.58333
2025-01-30 09:29:00,10852.05
2025-01-30 09:30:00,10852.51667
2025-01-30 09:31:00,10808.7
2025-01-30 09:32:00,10846.36667
2025-01-30 09:33:00,10808.73333
2025-01-30 09:34:00,10790.6
2025-01-30 09:35:00,10774.4
2025-01-30 09:36:00,10788.93333
2025-01-30 09:37:00,10778.75
2025-01-30 09:38:00,10761.91667
2025-01-30 09:39:00,10780.93333
2025-01-30 09:40:00,10811.25
2025-01-30 09:41:00,10871.7
2025-01-30 09:42:00,10879.83333
2025-01-30 09:43:00,10893.6
2025-01-30 09:44:00,10926.71667
2025-01-30 09:45:00,10968.85
2025-01-30 09:46:00,11020.76667
2025-01-30 09:47:00,11035.73333
2025-01-30 09:48:00,11120.33333
2025-01-30 09:49:00,11118.66667
2025-01-30 09:50:00,11149.21667
2025-01-30 09:51:00,11170.11667
2025-01-30 09:52:00,11195.25
2025-01-30 09:53:00,11209.13333
2025-01-30 09:54:00,11223.95
2025-01-30 09:55:00,11230.6
2025-01-30 09:56:00,11245.78333
2025-01-30 09:57:00,11249.96667
2025-01-30 09:58:00,11268.81667
2025-01-30 09:59:00,11293.93333
2025-01-30 10:00:00,11316.8
2025-01-30 10:01:00,11298.16667
2025-01-30 10:02:00,11332.5
2025-01-30 10:03:00,11320.38333
2025-01-30 10:04:00,11321.71667
2025-01-30 10:05:00,11364.06667
2025-01-30 10:06:00,11387.31667
2025-01-30 10:07:00,11416.61667
2025-01-30 10:08:00,11493.91667
2025-01-30 10:09:00,11526.66667
2025-01-30 10:10:00,11556.78333
2025-01-30 10:11:00,11626.51667
2025-01-30 10:12:00,11699.26667
2025-01-30 10:13:00,11746.95
2025-01-30 10:14:00,11812.08333
2025-01-30 10:15:00,11897.75
2025-01-30 10:16:00,11959.21667
2025-01-30 10:17:00,12041.41667
2025-01-30 10:18:00,12113.9
2025-01-30 10:19:00,12222.6
2025-01-30 10:20:00,12237.31667
2025-01-30 10:21:00,12276.55
2025-01-30 10:22:00,12331.2
2025-01-30 10:23:00,12378.45
2025-01-30 10:24:00,12401.86667
2025-01-30 10:25:00,12370.08333
2025-01-30 10:26:00,12406.81667
2025-01-30 10:27:00,12415.53333
2025-01-30 10:28:00,12450.8
2025-01-30 10:29:00,12517.41667
2025-01-30 10:30:00,12525.38333
2025-01-30 10:31:00,12515.66667
2025-01-30 10:32:00,12580.81667
2025-01-30 10:33:00,12636.25
2025-01-30 10:34:00,12795.18333
2025-01-30 10:35:00,12803.41667
2025-01-30 10:36:00,12858.65
2025-01-30 10:37:00,12907.78333
2025-01-30 10:38:00,12960.26667
2025-01-30 10:39:00,13009.31667
2025-01-30 10:40:00,13033.38333
2025-01-30 10:41:00,13085.01667
2025-01-30 10:42:00,13149.36667
2025-01-30 10:43:00,13127.25
2025-01-30 10:44:00,13144.61667
2025-01-30 10:45:00,13183.0
2025-01-30 10:46:00,13191.23333
2025-01-30 10:47:00,13146.28333
2025-01-30 10:48:00,13061.8
2025-01-30 10:49:00,13015.06667
2025-01-30 10:50:00,12964.91667
2025-01-30 10:51:00,12930.0
2025-01-30 10:52:00,12920.18333
2025-01-30 10:53:00,12911.53333
2025-01-30 10:54:00,12918.98333
2025-01-30 10:55:00,12933.21667
2025-01-30 10:56:00,12933.26667
2025-01-30 10:57:00,12933.18333
2025-01-30 10:58:00,12872.23333
2025-01-30 10:59:00,12833.11667
2025-01-30 11:00:00,12777.05
2025-01-30 11:01:00,12695.45
2025-01-30 11:02:00,12650.28333
2025-01-30 11:03:00,12574.9
2025-01-30 11:04:00,12485.26667
2025-01-30 11:05:00,12441.78333
2025-01-30 11:06:00,12436.98333
2025-01-30 11:07:00,12425.93333
2025-01-30 11:08:00,12423.76667
2025-01-30 11:09:00,12389.15
2025-01-30 11:10:00,12377.35
2025-01-30 11:11:00,12377.03333
2025-01-30 11:12:00,12343.45
2025-01-30 11:13:00,12321.8
2025-01-30 11:14:00,12343.26667
2025-01-30 11:15:00,12328.9
2025-01-30 11:16:00,12351.71667
2025-01-30 11:17:00,12380.43333
2025-01-30 11:18:00,12414.55
2025-01-30 11:19:00,12425.11667
2025-01-30 11:20:00,12434.76667
2025-01-30 11:21:00,12452.75
2025-01-30 11:22:00,12466.38333
2025-01-30 11:23:00,12535.85
2025-01-30 11:24:00,12562.93333
2025-01-30 11:25:00,12616.63333
2025-01-30 11:26:00,12640.56667
2025-01-30 11:27:00,12600.5
2025-01-30 11:28:00,12560.96667
2025-01-30 11:29:00,12473.4
2025-01-30 11:30:00,12499.1
2025-01-30 11:31:00,12519.8
2025-01-30 11:32:00,12537.03333
2025-01-30 11:33:00,12569.8
2025-01-30 11:34:00,12641.46667
2025-01-30 11:35:00,12658.88333
2025-01-30 11:36:00,12690.48333
2025-01-30 11:37:00,12763.56667
2025-01-30 11:38:00,12823.3
2025-01-30 11:39:00,12912.61667
2025-01-30 11:40:00,12979.3
2025-01-30 11:41:00,13041.83333
2025-01-30 11:42:00,13108.8
2025-01-30 11:43:00,13134.2
2025-01-30 11:44:00,13181.7
2025-01-30 11:45:00,13271.78333
2025-01-30 11:46:00,13293.95
2025-01-30 11:47:00,13285.55
2025-01-30 11:48:00,13421.2
2025-01-30 11:49:00,13443.33333
2025-01-30 11:50:00,13469.36667
2025-01-30 11:51:00,13542.63333
2025-01-30 11:52:00,13644.43333
2025-01-30 11:53:00,13722.16667
2025-01-30 11:54:00,13755.76667
2025-01-30 11:55:00,13854.51667
2025-01-30 11:56:00,13837.8
2025-01-30 11:57:00,13950.43333
2025-01-30 11:58:00,13994.98333
2025-01-30 11:59:00,14083.96667
2025-01-30 12:00:00,14171.53333
2025-01-30 12:01:00,14188.81667
2025-01-30 12:02:00,14157.91667
2025-01-30 12:03:00,14220.63333
2025-01-30 12:04:00,14218.71667
2025-01-30 12:05:00,14265.48333
2025-01-30 12:06:00,14308.48333
2025-01-30 12:07:00,14218.3
2025-01-30 12:08:00,14221.33333
2025-01-30 12:09:00,14183.11667
2025-01-30 12:10:00,14131.26667
2025-01-30 12:11:00,14157.61667
2025-01-30 12:12:00,14111.8
2025-01-30 12:13:00,14121.21667
2025-01-30 12:14:00,14185.03333
2025-01-30 12:15:00,14203.56667
2025-01-30 12:16:00,14217.08333
2025-01-30 12:17:00,14267.6
2025-01-30 12:18:00,14276.25
2025-01-30 12:19:00,14295.18333
2025-01-30 12:20:00,14326.23333
2025-01-30 12:21:00,14360.25
2025-01-30 12:22:00,14419.28333
2025-01-30 12:23:00,14335.58333
2025-01-30 12:24:00,14345.08333
2025-01-30 12:25:00,14428.01667
2025-01-30 12:26:00,14454.95
2025-01-30 12:27:00,14408.35
2025-01-30 12:28:00,14389.41667
2025-01-30 12:29:00,14381.88333
2025-01-30 12:30:00,14373.06667
